Order ID,Order Date,Customer ID,Category,Sub-Category,Price,Quantity,Discount,Sales,Profit,Region,City,Payment Mode
ORD236,2024-08-17,CUST4653,Clothing,Jeans,787,4,0.14,2707.28,543.73,South,Delhi,Cash
ORD237,2024-07-28,CUST8641,Sports,Equipment,6407,5,0.17,26589.05,7528.19,West,Delhi,UPI
ORD238,2024-02-22,CUST1552,Clothing,Shirt,4183,5,0.21,16522.85,2365.26,South,Delhi,Credit Card
ORD239,2024-09-24,CUST2714,Sports,Fitness,4154,3,0.03,12088.14,785.02,West,Jaipur,Net Banking
ORD240,2024-12-18,CUST8112,Sports,Fitness,3583,2,0.04,6879.36,543.18,East,Kolkata,Credit Card
ORD241,2023-11-03,CUST8295,Electronics,Mobile,7702,3,0.09,21026.46,3923.07,South,Bangalore,Cash
ORD242,2024-04-10,CUST8611,Clothing,Jacket,6102,3,0.06,17207.64,3366.0,North,Kolkata,Credit Card
ORD243,2024-02-03,CUST6838,Electronics,Laptop,5448,1,0.34,3595.68,1073.81,South,Mumbai,UPI
ORD244,2024-10-31,CUST3302,Clothing,Jeans,5033,5,0.2,20132.0,3071.12,South,Delhi,Net Banking
ORD245,2023-06-29,CUST9758,Sports,Equipment,5111,2,0.18,8382.04,558.65,North,Kolkata,Net Banking
ORD246,2023-08-24,CUST7865,Home,Appliances,2485,1,0.21,1963.15,289.94,East,Bangalore,Cash
ORD247,2024-07-24,CUST6316,Sports,Outdoor,3187,5,0.34,10517.1,764.58,East,Bangalore,Credit Card
ORD248,2024-09-09,CUST7627,Sports,Outdoor,8141,5,0.21,32156.95,2883.1,South,Delhi,Cash
ORD249,2023-08-12,CUST3437,Sports,Outdoor,2645,2,0.11,4708.1,1409.06,North,Jaipur,UPI
ORD250,2023-02-25,CUST8982,Home,Kitchen,7046,4,0.05,26774.8,2518.04,East,Delhi,UPI
ORD251,2024-02-19,CUST4211,Clothing,Jeans,8076,2,0.25,12114.0,3168.3,East,Delhi,UPI
ORD252,2024-11-09,CUST4802,Clothing,Jeans,815,3,0.23,1882.65,377.79,East,Bangalore,Debit Card
ORD253,2024-05-24,CUST6162,Clothing,T-shirt,6287,1,0.32,4275.16,866.8,North,Kolkata,Credit Card
ORD254,2024-08-25,CUST1999,Home,Furniture,6631,2,0.34,8752.92,715.96,North,Jaipur,Cash
ORD255,2023-01-31,CUST9231,Electronics,Tablet,4927,5,0.26,18229.9,4792.59,West,Jaipur,Cash
ORD256,2023-06-18,CUST1608,Clothing,Shirt,4349,3,0.22,10176.66,2255.17,South,Jaipur,Credit Card
ORD257,2023-12-12,CUST1651,Electronics,Laptop,7444,2,0.04,14292.48,1039.66,North,Jaipur,Net Banking
ORD258,2023-02-21,CUST9101,Sports,Outdoor,9335,1,0.02,9148.3,1158.05,East,Delhi,UPI
ORD259,2024-09-21,CUST7117,Home,Decor,3568,1,0.18,2925.76,432.23,North,Jaipur,Debit Card
ORD260,2023-10-17,CUST6629,Home,Decor,5084,2,0.18,8337.76,1243.7,South,Delhi,Debit Card
ORD261,2024-11-15,CUST1419,Clothing,T-shirt,7857,3,0.01,23335.29,2562.62,South,Mumbai,Debit Card
ORD262,2024-04-14,CUST1378,Clothing,Jacket,6289,1,0.23,4842.53,709.14,South,Delhi,UPI
ORD263,2024-05-22,CUST6643,Home,Furniture,1576,5,0.2,6304.0,399.2,North,Chennai,Net Banking
ORD264,2024-04-27,CUST1116,Electronics,Laptop,7047,5,0.09,32063.85,9212.96,East,Kolkata,Debit Card
ORD265,2023-11-08,CUST7608,Sports,Outdoor,8428,3,0.2,20227.2,5642.83,South,Mumbai,Cash
ORD266,2024-11-18,CUST6917,Electronics,Mobile,6814,4,0.17,22622.48,1186.68,West,Delhi,Cash
ORD267,2023-07-31,CUST3135,Sports,Outdoor,7667,5,0.35,24917.75,6868.15,West,Mumbai,Debit Card
ORD268,2023-10-31,CUST5521,Electronics,Headphones,9077,2,0.23,13978.58,2205.79,East,Kolkata,Cash
ORD269,2023-09-26,CUST5671,Electronics,Laptop,3626,4,0.29,10297.84,1523.95,North,Mumbai,Net Banking
ORD270,2023-02-22,CUST7914,Clothing,T-shirt,894,5,0.12,3933.6,1102.05,East,Jaipur,Cash
ORD271,2024-07-29,CUST8526,Sports,Shoes,8535,4,0.02,33457.2,7226.01,East,Bangalore,Cash
ORD272,2023-08-20,CUST6326,Electronics,Headphones,246,1,0.0,246.0,46.97,South,Delhi,Cash
ORD273,2024-07-13,CUST8933,Home,Appliances,4563,5,0.15,19392.75,3434.73,North,Kolkata,Net Banking
ORD274,2024-08-16,CUST1342,Clothing,T-shirt,1466,2,0.07,2726.76,216.82,South,Delhi,Cash
ORD275,2024-07-22,CUST7386,Clothing,T-shirt,2614,1,0.06,2457.16,649.2,North,Kolkata,Credit Card
ORD276,2024-10-22,CUST7862,Home,Decor,6294,1,0.34,4154.04,850.16,West,Delhi,Credit Card
ORD277,2024-12-27,CUST8453,Home,Furniture,7274,4,0.01,28805.04,3594.93,South,Delhi,Debit Card
ORD278,2023-10-09,CUST9456,Electronics,Tablet,3032,2,0.29,4305.44,382.13,North,Kolkata,Net Banking
ORD279,2023-06-12,CUST4389,Home,Furniture,9947,5,0.13,43269.45,3330.45,North,Bangalore,UPI
ORD280,2024-06-30,CUST6395,Clothing,Jacket,1754,2,0.04,3367.68,738.79,West,Jaipur,Cash
ORD281,2023-02-23,CUST4543,Clothing,T-shirt,1146,4,0.3,3208.8,173.64,East,Delhi,Debit Card
ORD282,2024-10-19,CUST2753,Clothing,Jacket,3798,5,0.34,12533.4,1599.01,South,Jaipur,UPI
ORD283,2023-05-20,CUST8165,Sports,Outdoor,8102,3,0.29,17257.26,1594.12,South,Delhi,Cash
ORD284,2024-07-24,CUST1410,Electronics,Headphones,5780,2,0.14,9941.6,1870.4,North,Mumbai,Debit Card
ORD285,2024-11-10,CUST8437,Electronics,Tablet,2009,3,0.22,4701.06,313.44,East,Chennai,Debit Card
ORD286,2023-02-04,CUST5873,Clothing,Jeans,5193,5,0.13,22589.55,1737.1,North,Kolkata,Debit Card
ORD287,2024-04-07,CUST8383,Sports,Fitness,6822,1,0.15,5798.7,685.17,West,Bangalore,Debit Card
ORD288,2023-06-11,CUST5875,Home,Kitchen,8430,5,0.07,39199.5,7429.15,South,Kolkata,UPI
ORD289,2023-10-09,CUST8063,Home,Appliances,1923,3,0.26,4269.06,438.13,East,Bangalore,Cash
ORD290,2024-04-03,CUST8257,Clothing,Jacket,1614,5,0.28,5810.4,698.21,West,Delhi,Credit Card
ORD291,2023-09-30,CUST5936,Sports,Equipment,3338,1,0.32,2269.84,224.1,West,Jaipur,Credit Card
ORD292,2024-06-30,CUST8131,Electronics,Laptop,3927,5,0.03,19045.95,2721.03,East,Delhi,Cash
ORD293,2024-06-03,CUST1345,Home,Decor,7586,1,0.08,6979.12,1025.99,North,Chennai,Debit Card
ORD294,2024-12-27,CUST8095,Sports,Outdoor,668,1,0.3,467.6,119.32,North,Kolkata,Net Banking
ORD295,2024-01-01,CUST6798,Home,Furniture,7401,1,0.09,6734.91,1463.89,South,Jaipur,Cash
ORD296,2024-11-08,CUST8737,Home,Furniture,2376,4,0.09,8648.64,1818.61,North,Bangalore,Debit Card
ORD297,2023-11-05,CUST2692,Home,Kitchen,8328,1,0.15,7078.8,602.62,South,Chennai,UPI
ORD298,2023-10-15,CUST6942,Electronics,Tablet,6358,4,0.27,18565.36,5353.09,North,Kolkata,Cash
ORD299,2024-09-26,CUST9148,Sports,Fitness,3252,4,0.02,12747.84,2251.17,East,Mumbai,Credit Card
ORD300,2023-10-17,CUST3337,Clothing,Shirt,4095,5,0.24,15561.0,3909.41,West,Jaipur,Debit Card
ORD301,2023-07-18,CUST9180,Clothing,T-shirt,1972,5,0.26,7296.4,798.43,West,Delhi,Cash
ORD302,2024-03-28,CUST2003,Clothing,Jeans,2192,5,0.22,8548.8,1817.06,South,Kolkata,Credit Card
ORD303,2024-04-30,CUST1017,Sports,Outdoor,3454,4,0.09,12572.56,844.27,South,Chennai,Debit Card
ORD304,2024-10-12,CUST7460,Sports,Outdoor,2645,1,0.14,2274.7,252.11,East,Bangalore,UPI
ORD305,2024-08-12,CUST1806,Electronics,Laptop,700,3,0.26,1554.0,98.5,South,Mumbai,Cash
ORD306,2023-07-23,CUST8317,Electronics,Headphones,472,1,0.23,363.44,97.21,East,Kolkata,Cash
ORD307,2024-03-06,CUST9028,Clothing,Jeans,1965,3,0.34,3890.7,1046.54,East,Chennai,UPI
ORD308,2023-09-04,CUST4545,Electronics,Headphones,4681,5,0.01,23170.95,5832.37,West,Jaipur,Credit Card
ORD309,2023-10-16,CUST6520,Clothing,T-shirt,9081,5,0.25,34053.75,8063.32,West,Bangalore,Credit Card
ORD310,2024-11-04,CUST4471,Electronics,Mobile,456,5,0.31,1573.2,323.04,East,Bangalore,Cash
ORD311,2024-02-05,CUST7465,Electronics,Laptop,9319,3,0.03,27118.29,4886.66,North,Delhi,Cash
ORD312,2023-11-21,CUST9365,Home,Kitchen,2234,2,0.23,3440.36,951.97,East,Jaipur,Cash
ORD313,2024-12-20,CUST1216,Electronics,Laptop,733,3,0.06,2067.06,188.46,East,Jaipur,Debit Card
ORD314,2023-10-21,CUST8802,Sports,Fitness,8005,4,0.12,28177.6,5485.19,North,Chennai,UPI
ORD315,2023-12-19,CUST3022,Home,Furniture,8465,2,0.2,13544.0,2069.49,East,Bangalore,Cash
ORD316,2024-04-24,CUST1730,Clothing,T-shirt,5013,2,0.02,9825.48,544.4,West,Delhi,Debit Card
ORD317,2024-03-12,CUST4722,Home,Furniture,7244,2,0.34,9562.08,1164.77,West,Bangalore,UPI
ORD318,2023-09-06,CUST8501,Clothing,Shirt,6982,4,0.14,24018.08,3106.27,South,Chennai,Credit Card
ORD319,2024-09-27,CUST6563,Home,Decor,7552,2,0.14,12989.44,2515.98,East,Jaipur,Debit Card
ORD320,2023-03-09,CUST6276,Electronics,Laptop,4283,3,0.25,9636.75,930.44,West,Bangalore,Debit Card
ORD321,2024-12-01,CUST4835,Clothing,T-shirt,2975,3,0.17,7407.75,1752.06,South,Kolkata,Net Banking
ORD322,2024-05-24,CUST5343,Clothing,Jacket,6299,4,0.11,22424.44,3813.39,East,Chennai,Debit Card
ORD323,2024-06-03,CUST8885,Electronics,Mobile,1429,2,0.11,2543.62,696.01,South,Bangalore,Cash
ORD324,2024-01-23,CUST8984,Electronics,Headphones,3760,3,0.15,9588.0,2375.27,South,Delhi,Net Banking
ORD325,2023-11-04,CUST4745,Home,Kitchen,8351,2,0.12,14697.76,3813.55,North,Chennai,Net Banking
ORD326,2023-10-13,CUST5333,Clothing,Jacket,3564,5,0.03,17285.4,2501.74,East,Mumbai,Credit Card
ORD327,2024-05-06,CUST3474,Sports,Shoes,5862,2,0.12,10317.12,1549.26,West,Delhi,UPI
ORD328,2023-10-15,CUST2095,Electronics,Headphones,6343,5,0.31,21883.35,6189.25,South,Bangalore,Debit Card
ORD329,2024-07-13,CUST9257,Clothing,Jeans,332,4,0.31,916.32,223.45,North,Chennai,Net Banking
ORD330,2024-05-05,CUST6885,Home,Furniture,2445,4,0.09,8899.8,1099.88,East,Mumbai,Cash
ORD331,2024-01-05,CUST3695,Clothing,Jeans,3216,4,0.13,11191.68,2673.2,East,Mumbai,UPI
ORD332,2024-03-08,CUST8370,Home,Furniture,2129,2,0.09,3874.78,1087.49,North,Chennai,Cash
ORD333,2024-12-23,CUST1404,Sports,Equipment,1588,5,0.1,7146.0,1450.35,East,Mumbai,Debit Card
ORD334,2023-11-22,CUST9296,Electronics,Mobile,2892,2,0.33,3875.28,864.42,South,Jaipur,Net Banking
ORD335,2023-03-31,CUST1176,Electronics,Headphones,8078,3,0.22,18902.52,3593.07,East,Jaipur,Debit Card
ORD336,2023-07-23,CUST9198,Home,Appliances,4407,3,0.35,8593.65,1186.39,East,Mumbai,Credit Card
ORD337,2023-02-14,CUST1990,Sports,Equipment,7644,5,0.25,28665.0,8362.59,West,Mumbai,Net Banking
ORD338,2024-04-16,CUST3357,Home,Kitchen,3526,4,0.05,13398.8,3713.24,North,Delhi,Credit Card
ORD339,2024-09-12,CUST9211,Sports,Fitness,3649,4,0.1,13136.4,1688.91,North,Chennai,Debit Card
ORD340,2023-10-22,CUST6978,Home,Appliances,7219,5,0.29,25627.45,2588.17,South,Delhi,Cash
ORD341,2023-10-12,CUST7218,Home,Furniture,6055,3,0.24,13805.4,3497.84,North,Kolkata,Net Banking
ORD342,2023-08-11,CUST3243,Clothing,Shirt,8002,2,0.03,15523.88,1458.73,South,Mumbai,UPI
ORD343,2024-03-06,CUST1813,Sports,Equipment,4140,3,0.19,10060.2,1136.74,East,Delhi,Credit Card
ORD344,2023-07-19,CUST7707,Home,Kitchen,8515,1,0.14,7322.9,1720.17,North,Kolkata,Net Banking
ORD345,2024-06-06,CUST7353,Home,Furniture,2148,3,0.22,5026.32,849.76,North,Mumbai,UPI
ORD346,2024-08-02,CUST7013,Home,Furniture,9624,1,0.27,7025.52,1118.94,North,Mumbai,Credit Card
ORD347,2023-05-16,CUST7345,Home,Decor,6254,1,0.28,4502.88,401.1,East,Jaipur,UPI
ORD348,2024-08-24,CUST1566,Home,Furniture,9243,4,0.04,35493.12,2600.89,South,Bangalore,Cash
ORD349,2023-07-25,CUST4598,Clothing,Jeans,6089,5,0.05,28922.75,4119.7,North,Jaipur,Net Banking
ORD350,2023-10-13,CUST4018,Clothing,Jeans,5469,4,0.23,16844.52,1944.83,South,Jaipur,UPI
ORD351,2024-02-01,CUST1673,Home,Kitchen,1313,4,0.11,4674.28,1122.59,East,Chennai,Cash
ORD352,2023-04-03,CUST7337,Sports,Shoes,7737,4,0.06,29091.12,6245.04,South,Jaipur,UPI
ORD353,2024-12-27,CUST3795,Home,Kitchen,4246,5,0.2,16984.0,5008.17,West,Delhi,UPI
ORD354,2024-02-02,CUST6357,Sports,Fitness,4888,4,0.32,13295.36,3327.42,South,Jaipur,Cash
ORD355,2023-12-29,CUST3230,Electronics,Tablet,4882,3,0.34,9666.36,809.58,North,Jaipur,Credit Card
ORD356,2023-02-03,CUST3340,Clothing,Shirt,5927,1,0.26,4385.98,1266.88,North,Bangalore,Cash
ORD357,2024-04-15,CUST1358,Electronics,Tablet,7631,3,0.2,18314.4,2743.32,West,Jaipur,UPI
ORD358,2024-05-06,CUST2941,Electronics,Mobile,3272,5,0.07,15214.8,1831.27,South,Chennai,Net Banking
ORD359,2024-06-14,CUST7519,Electronics,Headphones,1922,4,0.09,6996.08,363.24,North,Delhi,Cash
ORD360,2024-07-01,CUST3159,Electronics,Tablet,8554,5,0.03,41486.9,5523.86,West,Delhi,Debit Card
ORD361,2024-11-04,CUST8645,Sports,Fitness,2756,2,0.04,5291.52,1408.9,North,Chennai,Credit Card
ORD362,2023-01-04,CUST3671,Clothing,Jeans,7607,4,0.09,27689.48,1697.01,North,Jaipur,Net Banking
ORD363,2023-09-05,CUST6367,Electronics,Mobile,3522,4,0.3,9861.6,2523.79,South,Jaipur,UPI
ORD364,2024-03-07,CUST2435,Sports,Equipment,125,4,0.28,360.0,47.63,South,Bangalore,Net Banking
ORD365,2024-02-22,CUST7186,Clothing,T-shirt,9680,5,0.12,42592.0,5580.12,East,Chennai,Debit Card
ORD366,2024-09-19,CUST7782,Home,Furniture,5662,2,0.21,8945.96,1646.5,South,Mumbai,Debit Card
ORD367,2023-09-10,CUST7545,Home,Appliances,5360,4,0.33,14364.8,3870.12,North,Kolkata,Credit Card
ORD368,2023-03-16,CUST8122,Sports,Fitness,5745,5,0.19,23267.25,5221.72,North,Mumbai,Credit Card
ORD369,2024-01-26,CUST3934,Electronics,Mobile,5668,5,0.1,25506.0,5618.0,West,Mumbai,Cash
ORD370,2023-04-25,CUST3227,Sports,Fitness,6959,2,0.23,10716.86,1564.78,North,Chennai,UPI
ORD371,2024-01-24,CUST8571,Clothing,Jacket,3109,2,0.19,5036.58,1420.79,North,Jaipur,Cash
ORD372,2023-12-28,CUST3939,Clothing,T-shirt,5354,1,0.16,4497.36,398.28,North,Kolkata,UPI
ORD373,2024-09-07,CUST4169,Electronics,Headphones,1880,3,0.28,4060.8,1113.1,North,Kolkata,Credit Card
ORD374,2024-12-02,CUST7912,Clothing,Shirt,7928,5,0.14,34090.4,6790.91,West,Delhi,Credit Card
ORD375,2023-04-20,CUST4484,Home,Kitchen,1032,5,0.16,4334.4,333.21,South,Bangalore,Credit Card
ORD376,2023-09-06,CUST4405,Home,Furniture,449,1,0.18,368.18,59.16,West,Mumbai,Net Banking
ORD377,2024-02-11,CUST4644,Sports,Outdoor,3908,5,0.04,18758.4,1087.22,East,Delhi,Debit Card
ORD378,2023-12-24,CUST6585,Electronics,Tablet,7853,2,0.03,15234.82,3468.18,East,Bangalore,Net Banking
ORD379,2024-04-27,CUST6507,Clothing,Jeans,6145,2,0.18,10077.8,2103.54,North,Jaipur,Net Banking
ORD380,2023-12-17,CUST1923,Electronics,Mobile,7449,3,0.31,15419.43,4396.25,South,Delhi,Debit Card
ORD381,2023-05-25,CUST7204,Clothing,Shirt,9321,4,0.32,25353.12,7522.92,North,Jaipur,Cash
ORD382,2024-08-01,CUST7328,Clothing,Jeans,1183,3,0.08,3265.08,257.84,East,Jaipur,Debit Card
ORD383,2024-11-27,CUST5959,Electronics,Headphones,7893,3,0.1,21311.1,2839.32,South,Delhi,Net Banking
ORD384,2024-11-26,CUST6006,Electronics,Mobile,4756,2,0.19,7704.72,2164.76,North,Delhi,Cash
ORD385,2023-08-16,CUST3632,Sports,Shoes,8497,1,0.02,8327.06,443.65,North,Bangalore,Net Banking
ORD386,2024-05-11,CUST9420,Electronics,Laptop,2479,5,0.14,10659.7,2169.13,East,Jaipur,Cash
ORD387,2024-02-14,CUST9800,Home,Decor,8543,2,0.22,13327.08,2323.1,South,Mumbai,Credit Card
ORD388,2023-10-26,CUST8938,Electronics,Laptop,7875,3,0.33,15828.75,1411.76,West,Kolkata,Cash
ORD389,2023-11-27,CUST1507,Clothing,Jacket,5455,2,0.29,7746.1,1869.73,South,Bangalore,Cash
ORD390,2023-12-26,CUST2624,Home,Appliances,3611,1,0.26,2672.14,716.28,South,Bangalore,Net Banking
ORD391,2024-07-17,CUST9411,Home,Kitchen,4784,3,0.34,9472.32,1590.92,North,Chennai,Debit Card
ORD392,2024-10-05,CUST4532,Home,Furniture,7540,5,0.27,27521.0,4064.68,East,Kolkata,Net Banking
ORD393,2024-08-08,CUST3841,Electronics,Mobile,672,2,0.15,1142.4,142.55,East,Jaipur,Debit Card
ORD394,2023-10-26,CUST9928,Home,Kitchen,1175,3,0.01,3489.75,669.76,South,Kolkata,UPI
ORD395,2024-05-29,CUST6635,Electronics,Mobile,6579,2,0.32,8947.44,717.85,North,Bangalore,Credit Card
ORD396,2023-05-01,CUST9693,Electronics,Laptop,8156,4,0.05,30992.8,4892.02,West,Jaipur,Cash
ORD397,2023-08-30,CUST8472,Home,Kitchen,3733,3,0.05,10639.05,3026.59,South,Chennai,Credit Card
ORD398,2024-05-25,CUST2808,Clothing,Shirt,9357,4,0.33,25076.76,7061.09,East,Mumbai,Net Banking
ORD399,2024-10-14,CUST1510,Home,Decor,8748,1,0.0,8748.0,1795.98,East,Chennai,Credit Card
ORD400,2023-02-27,CUST4581,Clothing,Shirt,5541,3,0.09,15126.93,4324.72,East,Chennai,Cash
ORD401,2024-01-03,CUST3515,Sports,Fitness,9623,1,0.05,9141.85,2412.17,East,Jaipur,Cash
ORD402,2023-07-02,CUST2886,Home,Decor,3890,3,0.15,9919.5,1914.28,East,Chennai,Cash
ORD403,2023-09-25,CUST6780,Clothing,Jacket,1821,2,0.21,2877.18,394.32,North,Kolkata,UPI
ORD404,2024-02-15,CUST6937,Clothing,Shirt,4730,4,0.26,14000.8,2264.76,South,Bangalore,Net Banking
ORD405,2023-09-22,CUST1065,Home,Appliances,6300,1,0.27,4599.0,1168.71,East,Delhi,Net Banking
ORD406,2024-07-19,CUST2464,Sports,Shoes,5533,5,0.14,23791.9,6908.14,South,Kolkata,Credit Card
ORD407,2024-08-06,CUST5651,Sports,Fitness,2187,3,0.07,6101.73,1474.43,West,Delhi,Credit Card
ORD408,2023-12-09,CUST4867,Electronics,Tablet,9473,3,0.26,21030.06,1246.17,West,Jaipur,Net Banking
ORD409,2023-09-01,CUST9463,Clothing,Jacket,2780,2,0.12,4892.8,706.4,West,Jaipur,Credit Card
ORD410,2024-11-26,CUST3723,Electronics,Laptop,3270,5,0.01,16186.5,2972.78,East,Chennai,Cash
ORD411,2024-01-16,CUST2692,Electronics,Laptop,2885,1,0.09,2625.35,650.58,West,Mumbai,Credit Card
ORD412,2023-03-05,CUST1532,Home,Kitchen,3793,4,0.27,11075.56,636.58,North,Delhi,Debit Card
ORD413,2023-09-07,CUST8640,Home,Furniture,3162,3,0.31,6545.34,1762.17,South,Bangalore,UPI
ORD414,2024-10-15,CUST2124,Clothing,Shirt,2881,5,0.01,14260.95,2914.25,West,Bangalore,Credit Card
ORD415,2023-02-04,CUST6131,Home,Decor,1010,3,0.32,2060.4,107.16,South,Delhi,Credit Card
ORD416,2023-02-16,CUST9525,Clothing,Jeans,7499,2,0.07,13948.14,3572.53,West,Delhi,Debit Card
ORD417,2023-05-25,CUST6069,Sports,Outdoor,3350,3,0.12,8844.0,2188.03,South,Jaipur,Cash
ORD418,2024-11-16,CUST8179,Electronics,Laptop,114,1,0.34,75.24,21.6,West,Chennai,Debit Card
ORD419,2023-08-31,CUST3232,Clothing,Jacket,1284,5,0.26,4750.8,1309.8,North,Jaipur,Cash
ORD420,2023-04-24,CUST7140,Sports,Fitness,5857,5,0.02,28699.3,2581.4,North,Delhi,Credit Card
ORD421,2023-12-09,CUST8065,Electronics,Headphones,490,1,0.25,367.5,56.7,North,Mumbai,Net Banking
ORD422,2024-09-22,CUST4242,Electronics,Headphones,4908,3,0.25,11043.0,3139.92,East,Delhi,UPI
ORD423,2023-03-03,CUST8020,Clothing,Shirt,9301,2,0.24,14137.52,923.25,South,Delhi,Debit Card
ORD424,2024-03-15,CUST5264,Electronics,Tablet,2852,1,0.22,2224.56,541.18,South,Chennai,Credit Card
ORD425,2024-09-21,CUST9982,Electronics,Laptop,4744,4,0.3,13283.2,1834.7,South,Delhi,Debit Card
ORD426,2023-05-15,CUST8633,Electronics,Laptop,2407,5,0.05,11433.25,2676.35,North,Chennai,Cash
ORD427,2023-12-14,CUST5469,Clothing,Jacket,6947,3,0.14,17923.26,5094.99,North,Bangalore,Credit Card
ORD428,2023-06-29,CUST4033,Sports,Outdoor,5611,1,0.3,3927.7,676.02,South,Jaipur,Cash
ORD429,2023-09-23,CUST5341,Home,Furniture,2194,2,0.12,3861.44,508.03,South,Bangalore,Credit Card
ORD430,2023-03-11,CUST9156,Electronics,Tablet,6006,3,0.02,17657.64,4224.51,North,Mumbai,UPI
ORD431,2023-06-17,CUST3446,Clothing,Jeans,3318,3,0.34,6569.64,1415.72,West,Mumbai,Credit Card
ORD432,2024-10-26,CUST5890,Sports,Fitness,8845,4,0.07,32903.4,9590.73,North,Delhi,Net Banking
ORD433,2023-02-19,CUST6432,Clothing,Jeans,2091,2,0.03,4056.54,502.31,North,Delhi,Debit Card
ORD434,2024-07-22,CUST9479,Clothing,Jeans,5217,4,0.31,14398.92,3401.75,South,Delhi,Credit Card
ORD435,2024-09-04,CUST1474,Sports,Fitness,5110,1,0.24,3883.6,249.49,North,Bangalore,Net Banking
ORD436,2023-11-01,CUST2587,Electronics,Tablet,6261,5,0.22,24417.9,1883.76,East,Delhi,Debit Card
ORD437,2024-09-25,CUST1624,Home,Furniture,2060,2,0.1,3708.0,598.72,North,Delhi,UPI
ORD438,2023-05-19,CUST5858,Clothing,T-shirt,1871,3,0.04,5388.48,403.58,West,Jaipur,Debit Card
ORD439,2024-01-26,CUST9161,Home,Decor,4642,1,0.0,4642.0,454.54,East,Chennai,UPI
ORD440,2024-10-13,CUST2647,Electronics,Tablet,7108,2,0.29,10093.36,2268.18,North,Mumbai,Credit Card
ORD441,2024-07-13,CUST3260,Clothing,Jacket,6071,5,0.06,28533.7,2151.45,South,Delhi,Cash
ORD442,2023-07-20,CUST4411,Electronics,Mobile,3505,4,0.3,9814.0,1131.47,East,Kolkata,UPI
ORD443,2024-12-05,CUST8542,Sports,Outdoor,6299,3,0.14,16251.42,1143.82,East,Kolkata,Cash
ORD444,2023-11-29,CUST7662,Sports,Outdoor,6091,2,0.09,11085.62,2471.01,North,Bangalore,UPI
ORD445,2023-07-31,CUST8190,Home,Appliances,1630,1,0.22,1271.4,159.73,East,Bangalore,Credit Card
ORD446,2024-02-09,CUST3837,Electronics,Headphones,8330,5,0.01,41233.5,2711.66,East,Mumbai,Net Banking
ORD447,2023-07-09,CUST7914,Clothing,Jeans,7552,5,0.3,26432.0,5925.39,West,Delhi,Net Banking
ORD448,2024-06-01,CUST6261,Home,Decor,2289,1,0.11,2037.21,270.12,East,Delhi,UPI
ORD449,2023-11-11,CUST9059,Sports,Outdoor,8242,4,0.09,30000.88,4588.08,East,Chennai,UPI
ORD450,2023-02-13,CUST9782,Sports,Equipment,5434,3,0.18,13367.64,1106.13,West,Kolkata,Cash
ORD451,2023-01-16,CUST3732,Home,Appliances,2917,3,0.33,5863.17,422.38,East,Mumbai,Net Banking
ORD452,2023-04-27,CUST6633,Sports,Shoes,2255,2,0.09,4104.1,847.95,South,Mumbai,Cash
ORD453,2024-12-18,CUST5698,Electronics,Laptop,8390,1,0.19,6795.9,1431.18,East,Jaipur,Net Banking
ORD454,2024-05-28,CUST5253,Electronics,Tablet,5076,2,0.08,9339.84,1632.34,East,Bangalore,Cash
ORD455,2023-10-27,CUST6319,Home,Furniture,8560,3,0.2,20544.0,3383.86,East,Mumbai,Credit Card
ORD456,2023-12-13,CUST2487,Home,Appliances,2991,2,0.25,4486.5,1031.84,North,Mumbai,Cash
ORD457,2023-09-27,CUST7363,Home,Decor,1606,4,0.26,4753.76,724.86,North,Jaipur,Cash
ORD458,2023-01-26,CUST8705,Sports,Equipment,9335,4,0.15,31739.0,6844.65,North,Mumbai,Cash
ORD459,2024-06-20,CUST5608,Electronics,Headphones,8495,1,0.23,6541.15,1741.88,East,Delhi,UPI
ORD460,2023-06-20,CUST8601,Clothing,Jacket,5209,5,0.28,18752.4,3813.3,South,Kolkata,Cash
ORD461,2024-12-04,CUST7264,Electronics,Headphones,5558,5,0.26,20564.6,4472.49,South,Jaipur,UPI
ORD462,2024-02-05,CUST3903,Clothing,Jacket,8778,5,0.04,42134.4,6970.72,West,Bangalore,Debit Card
ORD463,2023-06-30,CUST7341,Home,Appliances,5077,1,0.21,4010.83,580.45,South,Jaipur,UPI
ORD464,2024-07-04,CUST2118,Home,Appliances,1288,1,0.08,1184.96,328.95,South,Mumbai,Cash
ORD465,2023-11-02,CUST1547,Electronics,Tablet,2305,1,0.15,1959.25,564.45,South,Jaipur,Credit Card
ORD466,2024-01-09,CUST9727,Electronics,Headphones,5427,1,0.23,4178.79,817.59,East,Delhi,Credit Card
ORD467,2024-09-27,CUST1783,Electronics,Laptop,2589,2,0.35,3365.7,378.61,East,Kolkata,Cash
ORD468,2023-07-09,CUST4768,Sports,Outdoor,3406,1,0.2,2724.8,507.61,North,Bangalore,UPI
ORD469,2024-08-19,CUST2313,Clothing,Jacket,7484,3,0.0,22452.0,5259.64,North,Kolkata,Net Banking
ORD470,2024-09-27,CUST8679,Clothing,Jacket,5133,5,0.14,22071.9,5318.92,South,Jaipur,Net Banking
ORD471,2023-03-08,CUST7559,Electronics,Tablet,1030,3,0.13,2688.3,205.81,South,Delhi,Cash
ORD472,2023-12-20,CUST6009,Clothing,Jacket,707,4,0.11,2516.92,333.73,West,Delhi,Cash
